2018-09-17 18:07:06,455  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthThemeTask/findAllTask],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.HealthThemeTaskController.findAllTask(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,455  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthThemeTask/selectAll],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.HealthThemeTaskController.selectAll(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,456  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthThemeTask/selectReleaseTime],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.HealthThemeTaskController.selectReleaseTime(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.lang.String)
2018-09-17 18:07:06,459  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/add],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.HealthThemeTemplateController.add(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap)
2018-09-17 18:07:06,460  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/save],methods=[POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.HealthThemeTemplateController.save(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,cn.koboro.offlineservice.pojo.entity.HealthThemeTemplate)
2018-09-17 18:07:06,461  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/saveUpdate],methods=[POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.HealthThemeTemplateController.saveUpdate(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,cn.koboro.offlineservice.pojo.entity.HealthThemeTemplate)
2018-09-17 18:07:06,461  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/selectAll],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.HealthThemeTemplateController.selectAll(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap)
2018-09-17 18:07:06,462  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/findTemplate],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.HealthThemeTemplateController.findTemplate(javax.servlet.http.HttpServletRequest,java.lang.String)
2018-09-17 18:07:06,463  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/deleteById],methods=[POST]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.HealthThemeTemplateController.deleteById(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.lang.String)
2018-09-17 18:07:06,463  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/healthTheme/updateById],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.HealthThemeTemplateController.updateById(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,cn.koboro.offlineservice.pojo.entity.HealthThemeTemplate)
2018-09-17 18:07:06,464  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/menu/add],methods=[GET || POST]}" onto public java.lang.String cn.koboro.offlineservice.controller.MenuPageController.add()
2018-09-17 18:07:06,464  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/menu/list],methods=[GET || POST]}" onto public java.lang.String cn.koboro.offlineservice.controller.MenuPageController.list(org.springframework.ui.ModelMap)
2018-09-17 18:07:06,465  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/menu/iframe],methods=[GET || POST]}" onto public java.lang.String cn.koboro.offlineservice.controller.MenuPageController.testIframe()
2018-09-17 18:07:06,469  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/pendingcustomers/selectCustomize],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.PendingCustomersController.selectCustomize(org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,470  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/pendingcustomers/customizeList],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.PendingCustomersController.customizeList(org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,471  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/pendingcustomers/saveCustomize],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.PendingCustomersController.saveCustomize(java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,471  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/pendingcustomers/page],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.PendingCustomersController.pendingCustomers(org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,471  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/pendingcustomers/customizePage],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.PendingCustomersController.customizePage(org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,472  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/pendingcustomers/list],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.PendingCustomersController.pendingCustomerslist(org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,476  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/selectCrowd/page],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.SelectCrowdController.selectCrowdList(org.springframework.ui.ModelMap,java.lang.String)
2018-09-17 18:07:06,477  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/selectCrowd/selectCrowdCount],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.SelectCrowdController.selectCrowdCount(java.lang.String,java.lang.String,java.lang.String,java.lang.String)
2018-09-17 18:07:06,478  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/selectCrowd/page2],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.SelectCrowdController.selectThemeList(org.springframework.ui.ModelMap,java.lang.String)
2018-09-17 18:07:06,478  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/selectCrowd/list],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.SelectCrowdController.selectCrowdListAll(java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,480  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/selectCrowd/selectCrowdHealthThemeScreeningList],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.SelectCrowdController.selectCrowdHealthThemeScreeningList(java.util.Map<java.lang.String, java.lang.String>)
2018-09-17 18:07:06,481  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/sendAMessage/page],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.SendAMessageController.sendAMessage(org.springframework.ui.ModelMap,java.lang.String)
2018-09-17 18:07:06,482  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/sendAMessage/sendAMessageList],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.SendAMessageController.sendAMessageList(java.util.Map<java.lang.String, java.lang.String>,org.springframework.ui.ModelMap) throws java.text.ParseException
2018-09-17 18:07:06,483  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/sendAMessage/pageRecording],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.SendAMessageController.pendingCustomers2(org.springframework.ui.ModelMap,java.lang.String)
